Cantidad (en UM de inventario),VentaNeta,CodCliente,Número de documento,ItemCode,CodVendedor,Código de almacén de línea,Fecha,Descripción del artículo,CanalDeVenta,Kilombos
5,34025,T00000269,1052839,140201409102,38,B30,16-Mar-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38026,C77137814,1054226,140201409102,38,B30,8-Apr-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38026,T00000427,1055361,140201409102,38,B30,22-Apr-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,48085,T00000339,1057348,140201409102,38,B30,18-May-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38026,C77341975,1058647,140201409102,38,B30,31-May-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,T00000628,1059671,140201409102,38,B30,8-Jun-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,T00000380,1060580,140201409102,38,B30,16-Jun-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39495,C15870593,1061085,140201409102,38,B30,23-Jun-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76354840,1062564,140201409102,38,B30,7-Jul-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77341975,1063050,140201409102,38,B30,13-Jul-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C15179041,1063042,140201409102,38,B30,13-Jul-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,T00000380,1063500,140201409102,38,B30,19-Jul-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76850581,1063444,140201409102,38,B30,19-Jul-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77341975,1064157,140201409102,38,B30,27-Jul-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C10394410,1064262,140201409102,38,B30,27-Jul-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77404525,1064690,140201409102,38,B30,30-Jul-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77137814,1064936,140201409102,38,B30,3-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76354840,1065111,140201409102,38,B30,4-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76850581,1065078,140201409102,38,B30,4-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C17405472,1065375,140201409102,38,B30,6-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77341975,1065623,140201409102,38,B30,10-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39495,C76796187,1065810,140201409102,38,B30,11-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39495,C77408365,1065992,140201409102,38,B30,12-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C15179041,1065930,140201409102,38,B30,12-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C18682103,1066308,140201409102,38,B30,17-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77341975,1066594,140201409102,38,B30,19-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76354840,1066639,140201409102,38,B30,19-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77233679,1066853,140201409102,38,B30,23-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76850581,1067073,140201409102,38,B30,25-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,35546,C15870593,1067648,140201409102,38,B30,31-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,35546,C16006653,1067644,140201409102,38,B30,31-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,35546,T00000427,1067635,140201409102,38,B30,31-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76796187,1069155,140201409102,38,B30,16-Sep-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,T00000380,1069159,140201409102,38,B30,16-Sep-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,T00000392,1069327,140201409102,38,B30,21-Sep-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77262109,1069458,140201409102,38,B30,22-Sep-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C18411007,1069529,140201409102,38,B30,22-Sep-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C18682103,1069590,140201409102,38,B30,23-Sep-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39495,C77341975,1069878,140201409102,38,B30,28-Sep-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76932601,1069930,140201409102,38,B30,28-Sep-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,T00000339,1071016,140201409102,38,B30,7-Oct-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77341975,1071474,140201409102,38,B30,14-Oct-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76932601,1072058,140201409102,38,B30,21-Oct-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77353411,1072503,140201409102,38,B30,27-Oct-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,T00000380,1073222,140201409102,38,B30,5-Nov-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77204306,1073397,140201409102,38,B30,9-Nov-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76850581,1073618,140201409102,38,B30,11-Nov-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76932601,1073846,140201409102,38,B30,16-Nov-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77341975,1073931,140201409102,38,B30,17-Nov-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39495,C76796187,1074539,140201409102,38,B30,25-Nov-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38024.89373,C77115739,1037485,140201409102,38,B30,22-Jun-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38025.10642,C77115739,1038104,140201409102,38,B30,6-Jul-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38026,C77115739,1040461,140201409102,38,B30,19-Aug-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77115739,1060559,140201409102,38,B30,16-Jun-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77115739,1061922,140201409102,38,B30,30-Jun-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77115739,1063512,140201409102,38,B30,19-Jul-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77115739,1065124,140201409102,38,B30,4-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77115739,1065811,140201409102,38,B30,11-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77115739,1066956,140201409102,38,B30,24-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77115739,1069017,140201409102,38,B30,14-Sep-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77115739,1069982,140201409102,38,B30,28-Sep-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77115739,1071312,140201409102,38,B30,12-Oct-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77115739,1071838,140201409102,38,B30,19-Oct-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77115739,1072515,140201409102,38,B30,27-Oct-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77115739,1073532,140201409102,38,B30,10-Nov-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77115739,1074818,140201409102,38,B30,30-Nov-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,35714,C76764409,1019722,140201409102,11,B30,9-May-19,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,35714,C11649543,1020672,140201409102,11,B30,28-May-19,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,35714,C7143295,1020653,140201409102,11,B30,28-May-19,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,35714,C76764409,1021582,140201409102,11,B30,27-Jun-19,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,35714,C7143295,1021830,140201409102,11,B30,27-Jun-19,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,35714,C76764409,1022733,140201409102,11,B30,23-Jul-19,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,35714,C76890622,1023077,140201409102,11,B30,26-Jul-19,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,35714,C6093761,1023288,140201409102,11,B30,1-Aug-19,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,35714,C11649543,1023530,140201409102,11,B30,6-Aug-19,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,35715,C7143295,1023788,140201409102,11,B30,12-Aug-19,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,35714,C77019339,1024125,140201409102,11,B30,20-Aug-19,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,35714,C76764409,1024417,140201409102,11,B30,27-Aug-19,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,35714,C77019339,1024873,140201409102,11,B30,4-Sep-19,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,35714,C76764409,1024874,140201409102,11,B30,4-Sep-19,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,35714,C76764409,1025177,140201409102,11,B30,11-Sep-19,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,35714,C7143295,1026941,140201409102,11,B30,16-Oct-19,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,43277,C9757137,1034288,140201409102,11,B30,16-Apr-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38026,C10144080,1036552,140201409102,11,B30,3-Jun-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38026,C76932601,1039126,140201409102,11,B30,28-Jul-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38026,C17537118,1042309,140201409102,11,B30,16-Sep-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38026,C77077813,1044162,140201409102,11,B30,20-Oct-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38024,C77077813,1045119,140201409102,11,B30,4-Nov-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38026,C77254683,1046673,140201409102,11,B30,27-Nov-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38026,C14392817,1052624,140201409102,11,B30,11-Mar-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38026,C76932601,1054069,140201409102,11,B30,6-Apr-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C14392817,1059911,140201409102,11,B30,10-Jun-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77037646,1060416,140201409102,11,B30,15-Jun-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C17260617,1060365,140201409102,11,B30,15-Jun-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C7143295,1061144,140201409102,11,B30,23-Jun-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76829142,1061218,140201409102,11,B30,23-Jun-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76856428,1061272,140201409102,11,B30,24-Jun-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C9757137,1061746,140201409102,11,B30,30-Jun-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76932601,1061748,140201409102,11,B30,30-Jun-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77158492,1061974,140201409102,11,B30,1-Jul-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C13868799,1062010,140201409102,11,B30,1-Jul-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76738345,1062423,140201409102,11,B30,6-Jul-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77256156,1063110,140201409102,11,B30,13-Jul-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76932601,1063043,140201409102,11,B30,13-Jul-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76856428,1063186,140201409102,11,B30,14-Jul-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39495,C76697424,1063607,140201409102,11,B30,20-Jul-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77158492,1063570,140201409102,11,B30,20-Jul-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C9757137,1063855,140201409102,11,B30,22-Jul-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C17644726,1063862,140201409102,11,B30,22-Jul-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76762754,1064028,140201409102,11,B30,23-Jul-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C16302160,1064029,140201409102,11,B30,23-Jul-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76932601,1064166,140201409102,11,B30,27-Jul-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76890622,1064675,140201409102,11,B30,30-Jul-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76829142,1064886,140201409102,11,B30,3-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39495,C77077813,1065070,140201409102,11,B30,4-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C8970743,1065098,140201409102,11,B30,4-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C17607983,1065220,140201409102,11,B30,5-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77158492,1065481,140201409102,11,B30,8-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,77115244,1066249,140201409102,11,B30,16-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C17399121,1066382,140201409102,11,B30,17-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76371937,1066595,140201409102,11,B30,19-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76856428,1066904,140201409102,11,B30,24-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C17537118,1067285,140201409102,11,B30,27-Aug-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,35546,C16302160,1067753,140201409102,11,B30,1-Sep-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,35546,C76738345,1067738,140201409102,11,B30,1-Sep-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,35546,C77077813,1067979,140201409102,11,B30,2-Sep-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,35546,C77012247,1068003,140201409102,11,B30,3-Sep-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,35546,C9265026,1068019,140201409102,11,B30,3-Sep-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77158492,1068355,140201409102,11,B30,8-Sep-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C9757137,1068582,140201409102,11,B30,9-Sep-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77196138,1068597,140201409102,11,B30,9-Sep-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C7143295,1068695,140201409102,11,B30,10-Sep-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76932601,1068848,140201409102,11,B30,13-Sep-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C16831357,1068968,140201409102,11,B30,14-Sep-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C16302160,1069506,140201409102,11,B30,22-Sep-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76856428,1069884,140201409102,11,B30,28-Sep-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38026,T00000339,1041432,140201409102,38,B30,3-Sep-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
10,71429,C76764409,1029984,140201409102,11,B33,27-Dec-19,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,10
5,39496,C77097684,1070561,140201409102,11,B30,5-Oct-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76697424,1070884,140201409102,11,B30,6-Oct-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77158492,1071149,140201409102,11,B30,8-Oct-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76738345,1071139,140201409102,11,B30,8-Oct-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C16831357,1071485,140201409102,11,B30,14-Oct-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C18652418,1071468,140201409102,11,B30,14-Oct-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C16302160,1072339,140201409102,11,B30,26-Oct-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C17537118,1072648,140201409102,11,B30,28-Oct-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C7143295,1073012,140201409102,11,B30,3-Nov-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39495,C77077813,1073470,140201409102,11,B30,9-Nov-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39495,C76856428,1073400,140201409102,11,B30,9-Nov-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39495,C13868799,1073588,140201409102,11,B30,11-Nov-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C17604487,1073587,140201409102,11,B30,11-Nov-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C76890622,1073735,140201409102,11,B30,12-Nov-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77158492,1073878,140201409102,11,B30,16-Nov-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C77196138,1074038,140201409102,11,B30,18-Nov-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C14392817,1074036,140201409102,11,B30,18-Nov-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C17644726,1074338,140201409102,11,B30,23-Nov-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39495,C76673946,1074311,140201409102,11,B30,23-Nov-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C7143295,1074605,140201409102,11,B30,26-Nov-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,39496,C9757137,1074583,140201409102,11,B30,26-Nov-21,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38025,C13868799,1036921,140201409102,11,B30,11-Jun-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38025,C76890622,1037003,140201409102,11,B30,12-Jun-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38025,C77088798,1037340,140201409102,11,B30,18-Jun-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38025,C77088798,1038306,140201409102,11,B30,9-Jul-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38025,C77137814,1038498,140201409102,11,B30,14-Jul-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38025,C13868799,1038587,140201409102,11,B30,15-Jul-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38025,C76890622,1038882,140201409102,11,B30,22-Jul-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38025,C16855825,1038902,140201409102,11,B30,23-Jul-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38025,C9527805,1039219,140201409102,11,B30,29-Jul-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38025,C77012247,1039585,140201409102,11,B30,4-Aug-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38025,C77088798,1039529,140201409102,11,B30,4-Aug-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38025,C77172276,1039710,140201409102,11,B30,6-Aug-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38025,C7143295,1040384,140201409102,11,B30,18-Aug-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38025,C76856428,1040810,140201409102,11,B30,25-Aug-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38025,C17260617,1040817,140201409102,11,B30,25-Aug-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38025,C76932601,1040812,140201409102,11,B30,25-Aug-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38025,C14392817,1040985,140201409102,11,B30,27-Aug-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38025,C76261919,1040975,140201409102,11,B30,27-Aug-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38025,C9527805,1041159,140201409102,11,B30,31-Aug-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38025,C13868799,1041370,140201409102,11,B30,3-Sep-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
5,38025,C18652418,1041657,140201409102,11,B30,8-Sep-20,Cranberry Entero  Cubierta Chocolate Bitter Bl. 5Kg,Televenta,5
